_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544cdce30d0d4d4965f18389),There�۪s magic in the air! Respect to FranSo for his breathtaking film showcasing the beauty of our Hong Kong skies.https://t.co/Xv8xY1gc6J,cathaypacific,,Thu Aug 14 11:36:21 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f1838a),"@Kwiggy Hi Kwiggy, sorry that our hotlines could be really busy at times, Would you mind calling us again later? Thanks. ���Roni",cathaypacific,,Wed Aug 13 09:25:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1838b),@jetspotter84 Thanks for sharing! Nice shot! :) -Roni,cathaypacific,,Tue Aug 12 09:35:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1838c),"@george_chen Hi George, thanks for flying with us, how was the flight? Enjoy your trip in JFK! -Roni",cathaypacific,,Tue Aug 12 09:35:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1838d),"@joshgatchalian Hi Josh, thanks for your support! Hope to see you on board soon! -Roni",cathaypacific,,Tue Aug 12 09:29:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1838e),"@Skyflakes_24 Hi Ruth, sorry about that. Do you mind giving us your credit card#, full name and contact details via DM? -Roni",cathaypacific,,Tue Aug 12 09:28:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1838f),"@globalbeauteh Hi Andrea, do you mind giving us your e-ticket number and Marco Polo Membership number via DM please? -Roni",cathaypacific,,Tue Aug 12 09:27:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f18390),Book #fanfares now to find out what lies behind the golden fa̤ade of #Yangon Shwedagon Pagoda! http://t.co/A9j0zsBgmU http://t.co/U9g6oevSq8,cathaypacific,,Tue Aug 12 00:00:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f18391),"�ېTravel Advisory���Flights to/from Nagoya have been affected due to Typhoon Halong, More details at http://t.co/0sjgsObS87",cathaypacific,,Fri Aug 08 09:21:13 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f18392),A sweet bite to say #thankyou to #cathaypacific flyers. Don�۪t miss it if you are departing from Hong Kong this week. http://t.co/ROrt6oMxGx,cathaypacific,,Fri Aug 08 09:19:57 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f18393),Finding it hard to enjoy your trip due to jet lag? Jason provides some insights on how you can adjust way smoother! http://t.co/WDwacWp3rU,cathaypacific,,Fri Aug 08 07:00:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f18394),@hkcynical Sorry for the delay but glad to know you enjoyed it as a whole. Hope to see you on board soon! -Roni,cathaypacific,,Thu Aug 07 09:52:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f18395),"Still working on ""it""! Excited to show you all the final product real soon! #BehindTheScenes #cathaypacific http://t.co/PQ1Jx6CIgp",cathaypacific,,Thu Aug 07 06:00:23 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f18396),Watch Chris flip and skip through the best A-Z of Hong Kong! @ChrisAcross How many of these places have you been to? https://t.co/op44LE83Sl,cathaypacific,,Thu Aug 07 05:50:10 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f18397),"@girlmeetscookin Hi Celia, amazing picture! Thanks for sharing. Hope you enjoyed the meals on board! -Roni",cathaypacific,,Wed Aug 06 10:27:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f18398),500 youngsters graduated from  #CathayPacific ���I Can Fly�۪ Programme 2014 this week! #Congratuations  #icanfly,cathaypacific,,Wed Aug 06 07:13:09 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f18399),Sometimes SELFIES can be a holiday lifesaver! Find out how: http://t.co/BxkPjc6Fry,cathaypacific,,Wed Aug 06 07:00:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839a),"@kayetinga Hi Kaye, do you mind sending us a DM with the flight number please? -Roni",cathaypacific,,Tue Aug 05 14:00:55 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839b),"@NathanInsigniam Hi Nathan, thanks for the tweet, it wouldn't have happened without your support! We hope to see you on board soon :) -Roni",cathaypacific,,Tue Aug 05 14:00:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839c),Salute to #cathaypacific staff who were honoured for outstanding customer service at the 10th Betsy Awards! http://t.co/KHDSrRRpNX,cathaypacific,,Tue Aug 05 11:01:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839d),#Perth is not only a natural marvel but a bustling town. Book #fanfares now to feel the unique variety! http://t.co/IXYHdSddWh,cathaypacific,,Tue Aug 05 00:00:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839e),"@rachelannmorris Hi Rachel, thanks for your support! hope you had a pleasant journey to Doha! -Roni",cathaypacific,,Mon Aug 04 08:05:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f1839f),"@deryckchan Hi Dery, thanks for your support, have a pleasant journey! -Roni",cathaypacific,,Mon Aug 04 08:05:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a0),"@anniemeyer4 Hi Annie, thanks for your support! Glad to know you had a nice time flying with us. Hope to see you on board soon. -Roni",cathaypacific,,Mon Aug 04 08:01:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a1),"Let Jason tell you the secret in making wine taste better in the air, for better indulgence next trip! http://t.co/4RMqg1xmrm",cathaypacific,,Mon Aug 04 06:08:21 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a2),"�ېTravel Advisory���Flights to/from Busan have been affected due to Severe Tropical Storm Nakri, More details at http://t.co/0sjgsObS87",cathaypacific,,Mon Aug 04 01:49:00 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f183a3),"@JhaiLim Hi Jhai, do you mind giving us your cousin e-ticket number via direct message so we can follow up for her? -Roni",cathaypacific,,Fri Aug 01 04:00:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a4),"@billmanagerltd Hi Bill Manager, we're sorry and we will assess the current situations with our teams for improvements in the future. -Roni",cathaypacific,,Fri Aug 01 04:00:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a5),"@j0sephinecheuk Hi Josephine, we require a minimum arm-reach of 208 cm to be employed as our Flight Attendant. -Roni",cathaypacific,,Thu Jul 31 06:14:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a6),"@adamnajberg Glad that you enjoyed flying with us, hope to see you on board soon! -Roni",cathaypacific,,Wed Jul 30 03:45:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a7),"@EZTheExplor3r Hi Ez, Thanks for sharing, glad that you enjoyed flying with us :) -Roni",cathaypacific,,Wed Jul 30 03:45:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a8),@VivienneGan Great picture Vivienne! Glad that you enjoyed it! :) -Roni,cathaypacific,,Wed Jul 30 03:45:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183a9),"@aindee Hi Aindee, Nice picture! how was your first experience on a 747 with us? -Roni",cathaypacific,,Wed Jul 30 03:36:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183aa),�ېTravel Advisory��� Flights to/from Shanghai Pudong may be affected due to air traffic control. More details at http://t.co/0sjgsObS87,cathaypacific,,Wed Jul 30 03:16:17 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cdce30d0d4d4965f183ab),We are proud that three of our pilots were invited to enjoy a trial flight of Airbus A350 in Toulouse! http://t.co/AuTBwZcwVM,cathaypacific,,Tue Jul 29 02:05:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183ac),Are you dreaming to enjoy #Seoul surrounded by mountains of beautifully coloured autumn leaves? Book #fanfares now! http://t.co/VnMvbT9G5o,cathaypacific,,Tue Jul 29 00:00:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183ad),"@billpapa Hi Bill, glad that you enjoyed our lounge. Have you tried our signature wanton noodles? :) -Roni",cathaypacific,,Mon Jul 28 07:15:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183ae),"@bytebot Hi Mr Colin, sorry for the inconvenience caused. We shall definitely review for further improvements. Thanks! -Roni",cathaypacific,,Mon Jul 28 07:13:14 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183af),"@martinschmucker Hi Martin, glad that you had a great journey flying with us, we hope to see you soon. -Roni",cathaypacific,,Mon Jul 28 07:12:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cdce30d0d4d4965f183b0),"@chesancream Hi Chesa, CX912 has scheduled operating at T1, please check again on your departure day in case there're any changes. -Roni",cathaypacific,,Mon Jul 28 07:12:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b1),"@chesancream Hi Chesa, CX912 has scheduled operating at T1, please check again on your departure day in case there're any changes. -Roni",cathaypacific,,Mon Jul 28 07:12:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b2),"@wobryan Hi Will, we look forward to having you on board. Have a good trip! -Roni",cathaypacific,,Fri Jul 25 16:20:08 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b3),"@ToniMontana007 Hi Toni, garlic bread sounds great! Thanks for your feedback and we'll definitely share it with our catering team. -Roni",cathaypacific,,Fri Jul 25 16:20:08 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b4),"@martinschmucker Hi Martin, thanks for your tweet! I wish you a pleasant journey flying with us. -Roni",cathaypacific,,Fri Jul 25 16:20:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b5),@ianastles Congratulations &amp; happy honeymoon! We wish you a pleasant journey flying with us! -Roni,cathaypacific,,Fri Jul 25 16:20:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b6),"@_Lukedt1_ Hi Luke, we are excited to have you on board too! Have a good holiday! -Roni",cathaypacific,,Fri Jul 25 16:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b7),"@tannychia Hi Tanny, sorry that our hotlines could be really busy at times, Would you mind calling us again later? -Roni",cathaypacific,,Fri Jul 25 16:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b8),"@vba_nz Hi Victor, Thanks for your kind words, glad to know you liked The Wing. Have you tried our signature Wanton Noodles there? -Roni",cathaypacific,,Fri Jul 25 16:18:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183b9),"@mr_gadget Hi Arnold, thanks for flying with us and glad you had a good journey. How do you like about our Premium Economy seat? -Roni",cathaypacific,,Fri Jul 25 16:17:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183ba),@Akram_Abri We're sorry to hear that. We treasure any feedback from you. Do you mind telling us more for furture improvement please? -Roni,cathaypacific,,Fri Jul 25 16:17:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183bb),@TheSwamy Thank you for your kind words and support! Hope to see you on board again soon! -Roni,cathaypacific,,Fri Jul 25 16:15:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183bc),@MoagaoLawrence Really? Thank you for your contributions!  -Roni,cathaypacific,,Fri Jul 25 16:13:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183bd),"@lantaumama Hi Jacqueline, thank you for taking Pink Panther to our lounge! Have a pleasant journey with us :) -Roni",cathaypacific,,Fri Jul 25 16:12:41 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183be),"@AkankshaHazari Sorry about the delay, Akanksha. We do certainly value you a gold member, hope you enjoy the many benefits upcoming  . -Roni",cathaypacific,,Fri Jul 25 16:11:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183bf),Heartfelt sympathies to all affected. #AH5017 #GE222 #MH17 May we wish you strength and courage during this difficult time.,cathaypacific,,Thu Jul 24 11:32:21 +0000 2014,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
ObjectID(544cde140d0d4d4965f183c0),"Our hearts and thoughts are with all those on board TransAsia Airways #GE222, their families and loved ones.",cathaypacific,,Wed Jul 23 14:00:15 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cde140d0d4d4965f183c1),"Warm greetings from Roni! I�۪m excited to be here with you all, and am at your service. Drop me a tweet if you have stories to tell!",cathaypacific,,Wed Jul 23 08:21:48 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cde140d0d4d4965f183c2),"@dstinationdavid Thanks for the shout out and continuous support, David!",cathaypacific,,Tue Jul 22 07:00:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183c3),"Indulge your taste buds with authentic, freshly caught #Shanghai hairy crabs this October. Book #fanfares now! http://t.co/Ux4T29cFPx",cathaypacific,,Tue Jul 22 00:01:06 +0000 2014,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"
ObjectID(544cde140d0d4d4965f183c4),@AusBilly Glad to know you had an enjoyable flight! Did you try freshly baked pastries at the Bridge too? :) -Chris,cathaypacific,,Mon Jul 21 08:36:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183c5),"@drharryhe Our flights are not equipped with wifi just yet, but we'd be happy to help if you need assistance in flight bookings -Chris",cathaypacific,,Mon Jul 21 08:36:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183c6),�ېTravel Advisory��� Flights to/from Taiwan may be affected due to Typhoon Matmo. More details at http://t.co/FcFBxdrX1V,cathaypacific,,Mon Jul 21 07:51:13 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cde140d0d4d4965f183c7),@stevencheung All of our flights do not fly over the concerned airspace. -Chris,cathaypacific,,Fri Jul 18 09:50:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183c8),@LiangCoco We confirm that all our flights do not fly over the concerned airspace. -Chris,cathaypacific,,Fri Jul 18 09:50:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183c9),"@xDIoXIdEx Sorry for the website glitches, please try with other browsers and send us a page screen capture for follow ups, thanks. -Chris",cathaypacific,,Fri Jul 18 09:49:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183ca),@prebobos We confirm that all our flights do not fly over the concerned airspace. -Chris,cathaypacific,,Fri Jul 18 09:45:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183cb),"@aublumberg Thanks for sharing, we shall definitely review it with teams to identify the underlying issues -Chris",cathaypacific,,Fri Jul 18 09:44:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183cc),@thomasstreater We can confirm that all our flights do not fly over the concerned airspace. -Chris,cathaypacific,,Fri Jul 18 09:43:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183cd),@vebekka We confirm that all our flights do not fly over the concerned airspace. -Chris,cathaypacific,,Fri Jul 18 09:43:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183ce),"@aublumberg Thanks for the feedback, will definitely share this with our teams for future enhancements :) -Chris",cathaypacific,,Fri Jul 18 09:42:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183cf),"Prayers for passengers and crew on board #MH17, and their family members. @MAS",cathaypacific,,Thu Jul 17 16:30:51 +0000 2014,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
ObjectID(544cde140d0d4d4965f183d0),�ېTravel Advisory���Certain flights are affected due to adverse weather condition. More details at http://t.co/0sjgsObS87,cathaypacific,,Thu Jul 17 11:51:46 +0000 2014,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
ObjectID(544cde140d0d4d4965f183d1),"Cathay City has been buzzing with excitement, and staff were greeted with a sign in the lobby! Thanks once again. http://t.co/8I1OIJaPFi",cathaypacific,,Thu Jul 17 10:28:36 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544cde140d0d4d4965f183d2),"@masalaESPN Please refer to http://t.co/O7ESf63uJH for our latest updates regarding the typhoon, thanks! -Chris",cathaypacific,,Thu Jul 17 09:55:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d3),"@rogermosey We are always happy to assist, thanks for flying with us! -Chris",cathaypacific,,Thu Jul 17 09:55:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d4),"@thewanderlister Sorry for the experience, our hotlines can be busy at times. Has the issue been resolved yet? -Chris",cathaypacific,,Thu Jul 17 09:55:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d5),@MarkGherkinPT It was delayed due to adverse weather conditions but we will definitely depart as soon as the situation allows. -Chris,cathaypacific,,Thu Jul 17 09:55:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d6),"@Teamminett Sorry that our flights can be full at times and seats could be limited, please try checking in online to secure them. -Chris",cathaypacific,,Thu Jul 17 09:52:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d7),@GazTheWolf Thanks for the support and feedback! Will definitely share with our team for lounge improvements -Chris,cathaypacific,,Thu Jul 17 09:51:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d8),"@aptcapital We have just followed you, feel free to DM us. -Chris",cathaypacific,,Thu Jul 17 09:50:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183d9),@ramonmarkuskadi Thanks for the great support all along! Can't wait to see you again real soon! -Chris,cathaypacific,,Thu Jul 17 09:50:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183da),"@sh4rkfaceThanks for the suggestion, we shall definitely take into considerations of our future website improvements. -Chris",cathaypacific,,Thu Jul 17 09:44:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183db),@A330neo We shall definitely review the situation to provide enhanced experience to our passengers. -Chris,cathaypacific,,Thu Jul 17 09:44:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183dc),"@THATXXCRAYON We are retro-lifting our old fleets, we hope that you will enjoy our latest inflight products real soon! -Chris",cathaypacific,,Thu Jul 17 09:43:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183dd),"@Dom_Lau No problems, it's always our pleasure! Where were you flying to? -Chris",cathaypacific,,Thu Jul 17 09:43:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183de),"@zeesh2 Sorry to hear this, please share the details of the experience so we can review it for future improvements. -Chris",cathaypacific,,Thu Jul 17 09:43:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183df),"@HKbiggles Apologies that redemption flights could be really full at times, please try to select a later date, thanks. -Chris",cathaypacific,,Wed Jul 16 09:30:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e0),"@Gilliantab28 Sorry that our hotlines could be really busy at times due to high call volume, have you been able to reach us yet? -Chris",cathaypacific,,Wed Jul 16 09:30:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e1),@TomokoFukuda It can be done as long as the ticket type is eligible for @asiamiles upgrade. -Chris,cathaypacific,,Wed Jul 16 09:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e2),@becstar310 Thanks! We look forward to seeing you onboard this Oct! -Chris,cathaypacific,,Wed Jul 16 09:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e3),"@aptcapital Sorry that our hotlines could be busy at times, please try again later or visit one of our ticketing offices. -Chris",cathaypacific,,Wed Jul 16 09:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e4),"@JeriMcG Please check http://t.co/urqTEFMDwn for the latest flight updates due to Typhoon Rammasun, thanks! -Chris",cathaypacific,,Wed Jul 16 09:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e5),"@iamjingdizon Please visit http://t.co/wyfp6OUzSb for our latest flight updates due to Typhoon Rammasun, thanks! -Chris",cathaypacific,,Wed Jul 16 09:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e6),"@chrismdwyer Thank you, we will definitely continue to provide excellent services to our passengers! Which route was this? -Chris",cathaypacific,,Wed Jul 16 09:30:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e7),"@RealAbiP Please visit http://t.co/UA4Gt6ChxV for our latest flight updates due to Typhoon Rammasun, thanks! -Chris",cathaypacific,,Wed Jul 16 09:30:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e8),"@elian_justin You can check the aircraft deployment of a specific flight by booking it at http://t.co/j1HlVHYcOH , thanks. -Chris",cathaypacific,,Wed Jul 16 09:26:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183e9),"@grm1231 Regret to learn about the situation, please contact our local ticketing office so we can assist you further. -Chris",cathaypacific,,Wed Jul 16 09:26:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183ea),"@krisatienzaph Sorry for getting back to you late, we'd surely update everyone on http://t.co/2lLe8I7AQC if flights are affected. -Chris",cathaypacific,,Wed Jul 16 09:26:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183eb),"@aizuhas Excited to learn about the wonderful journey, see you again next time! -Chris",cathaypacific,,Wed Jul 16 09:25:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544cde140d0d4d4965f183ec),@EnAvance It's always our pleasure to provide enjoyable journeys to you and other flyers! See you again soon next time! -Chris,cathaypacific,,Wed Jul 16 09:25:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
