"""aya support @mas i love u so much _Ã´Ã–Â_Ã´Ã–Â_Ã´Ã–Â_Ã´Ã–Â_Ã´Ã–Ã–_Ã´Ã–Ã–_Ã´Ã–Ã–_Ã´Ã–Ã–_Ã´Ã–Ã–_Ã´Ã–Ã–_Ã´ÃÃ±_Ã´ÃÃ±""	", Rave
"""o much time for @mas giving me the free business class upgrade""	", Rave
"""uch a great experience spreading love to these brave souls! thank you malaysia airlines. ps: plsÃ¤Ã³_ T_URL""	", Rave
"""uch a great facilities.. thats why i love.. happy arrived terengganu T_POS_EMO @mas""	", Rave
"""hank you to the cabin crew on mh2529 today you all did a great job @mas @msiatravelnews @gayatravel""	", Rave
"""hanks to malaysiaairlines for the business class upgrade love the menu&amp;flat beds @mas T_URL""	", Rave
"""he one and only airline that i love! thank you @mas for the great service. T_POS_EMO T_URL""	", Rave
"""ix balik dah booked. upgraded to business class. thank you @mas _Ã´Ã–Ã–""	", Rave
"""ouchdown ! thank you @mas for the safe flight.""	", Rave
"""p nice and early, excited for the honeymoon! @mas""	", Rave
"""as a great flight just now. thank you @mas T_URL""	", Rave
"""oxo mas _Ã´Ã–Ã– rt @mas: @syazlinaiza hi syazlin, thank you for flying mas. have a nice day ahead.""	", Rave
"""Ã³Ã¬@snehakapadia1: @british_airways @masalamommas @shebasid of home. loving it. big smiles. T_URL yay! congrats!""	", Rave
"""Ã´Ã¯Â_Ã´Ã¯Â_Ã´Ã¯Â rt @mas: @rakanmudalah hi there, thank you for flying malaysia airlines. hope you had a pleasant flight with us. see you again soon.""	", Rave
"""Ã´Ã¯Â_Ã´Ã¯Â_Ã´Ã¯Â rt @mas: @rakanmudalah hi there, thank you for flying malaysia airlines. hope you had a pleasant flight with us. see you again soon.""	", Rave
"""@mas thank you very much. ""	", Rave
"""-as details about the malaysia airlines flight emerged, the tweet was deleted""	", Rant
"""@03apr1996 @uredstonearsenals no mas mas on on mas you are now following @mas. their tweets will be sent to you. ...""	", Rant
"""@airasia @mas be strong!!""	", Rant
"""@airasia asiana @asianaairlines &amp; malaysia airlines. granted, one of the @mas was pure bad luck, effing russians, but come on, wtf?""	", Rant
"""@airasia asiana @asianaairlines &amp; malaysia airlines. granted, one of the @mas was pure bad luck, effing russians, but come on, wtf?""	", Rant
"""@mas ""it does not matter how slowly you go, as long as you do not stop."" - confucius""	", Rant
"""@mas , we r flying bus class mh fr jkt to kl they asked for extra baggage for bicycles, as other airlines gave 4 free""	", Rant
"""@mas 12:45 mins delay from sched on 8:15pm to 9am T_URL""	", Rant
"""@mas 20 mins to the resched flight 12hrs 45 mins after orginl tme yet no on T_URL""	", Rant
"""@mas @gulf_news flight cancelled due to blocked toilets in after 4 hrs wait onboard""	", Rant
"""@mas ceo had a corporate loss.. it is a direct personal loss for @airasia's @tonyfernandes: feel so bad for him.. T_NEG_EMO(""	", Rant
"""@mas is probably the only company that can use the slogan with the picture of an elephant walking!""	", Rant
"""@mas still passengers stranded at the @gulf_news no available rooms to put ppl in, no confirmed flight reschedule""	", Rant
"""@mas to send a tweet why so difficult for bab because telling truth about mh370 what more proof lithium batteries""	", Rant
"""air asia is 49% owned by malaysia airlines. just what is going on. too much of a coincidence for me.""	", Rant
"""and now always in our hearts. @airasia @mas T_URL""	", Rant
"""another flight missing. hopefully they find this airasia flight, unfortunately the malaysia airlines flight is still missing.""	", Rant
"""anyone? @mas does it again. Ã¤Ã³Ã¬want to go somewhere, but donÃ¤Ã³Â»t know where?Ã¤Ã³Â be self aware! T_URL""	", Rant
"""as i thought these guys would do something abt their @namelessdigipro @giksongeorge @mona98184 @mas bt they dont want t""	", Rant
"""at least it was not malaysia airlines this time""	", Rant
"""at this point not interested in theories..hurts more than helps finding plane..we need facts like indonesia radar explanation @mas""	", Rant
"""but cannot find the malaysia airlines plane or how it disappeared""	", Rant
"""cancelled flight @mas @gulf_news people waiting messed up plans and hotels great way to start T_URL""	", Rant
"""do not fly malaysia airlines""	", Rant
"""do not fly on @mas or @airasia because they are bad for your health.""	", Rant
"""do not fly with malaysia airlines""	", Rant
"""expressing solidarity with @mas for @airasia""	", Rant
"""families, nine months on, still hope | T_URL @mas""	", Rant
"""find malaysia airlines flight 370. seriously, it is a triple seven! how do you lose a plane?!""	", Rant
"""find malaysia airlines flight mh370, which is actually on our planet...or maybe it is not?""	", Rant
"""find that big ass malaysia airlines jet or any of the ppl that were onboard... oh, ok""	", Rant
"""find that friggin malaysia airlines plane! i'm still upset about this.""	", Rant
"""fly again smile again _Ã´Ã–Â‹_Ã´Ã–Â‹_Ã´Ã–Â‹_Ã´Ã–Â‹ with @mas T_URL""	", Rant
"""has fucked up again. flight scheduled 4 melbourne at 11:20pm was pre-poned by 2 hours without any info @mas""	", Rant
"""i almost forgot about malaysia airlines. yo...""	", Rant
"""i almost forgot about malaysia airlines. you folks did not. katiecouric yahoonews""	", Rant
"""i hate flying. @mas keeps having badluck or at least the people flying with them.light a candle and pray...""	", Rant
"""i would not travel there on or malaysia airlines planes. just sayin.""	", Rant
"""i would not take a space craft from malaysia airlines :o @midnight""	", Rant
"""if airasia was found by sonar, what does that mean for malaysia airlines ?""	", Rant
"""located where it lost contact with radar.gulf of thailand @mas is logic conclusion not specualtion @yahoonews T_URL""	", Rant
"""location, updated.it is logic and not sepculation. @mas @abcnewsbrisbane T_URL""	", Rant
"""malaysia airlines: ""come on, what are the odds of it happening again??""""	", Rant
"""message from @mas to @airasia, T_URL""	", Rant
"""pmo_putrajaya1_tmi.jpg - Ã¤Ã³Ã¬plugging leakage is one of the measures that can save malaysia airlines, even ... T_URL""	", Rant
"""prayers go out to the families who lost people that were very dear to them. glad debris was discovered unlike malaysia airlines""	", Rant
"""pt: ..as they are now with @airasia and indonesia. esp @cnn-usa anchors and arm chair ""expert"" panel! @malaysiakini @mas""	", Rant
"""rm8.75bil alternative @mas proposal to form new airline - to cater to what it claims is demand in ""premium economy""""	", Rant
"""rt @cloud10lv: bitch they might find lebron's hairline before they find the last malaysia airlines plane.""	", Rant
"""still missingT_NEG_EMO hope this does not echo that of malaysia airlines""	", Rant
"""such a big country but not a single malaysian capable to hold ceo post for malaysia airlines shame mas...""	", Rant
"""tells the Ã¤Ã³Ã¬untold storyÃ¤Ã³Â of Ã¤Ã³Ã® but other kremlin propaganda already debunked the theory @mas T_URL""	", Rant
"""terrorists or nature/god/universe... who is vanishing the planes? @airasia @mas insane""	", Rant
"""that @mas has stopped its kul-lax service. that was the route i used to get to bna for the first time in 2012. _Ã´Ã–_""	", Rant
"""the jinx created by @mas is still haunting T_URL""	", Rant
"""thecolonial i feel like theyre still in better shape than malaysia airlines! i still wonder what happened to""	", Rant
"""we should be able to safely fly malaysia airlines.""	", Rant
"""what ever happened to malaysia airlines flight 370? it is been over 10 months &amp; they still have not found it.""	", Rant
"""what is happening, @mas? T_URL""	", Rant
"""worst services for bus class passenger n enrich member @mas""	", Rant
"""year of the @airasia @mas""	", Rant
"""@1dmalaysiacrew: is it just me or have i just found the malaysia airlines logo in the picture? _Ã´Ã–Â± T_URL found it lama dah""	", Rant
"""@7oluco: getting on a malaysia airlines flight"" lool ur going to hell""	", Rant
"""@90sftbanshee: @1dmalaysiacrew but dia naik emirates"" - yes, dia naik emirates but... malaysia airlines are close to the window. _Ã´Ã–ÂŠ""	", Rant
"""@_fxkachu: saudi arabian airlines crew uniform T_URL @mas i hope u can change the uniforms""	", Rant
"""@cassfinesse: i just clocked. my flight to thailand is with malaysia airlines _Ã´Ã–__Ã´Ã–__Ã´Ã–__Ã´Ã–_"" my condolences""	", Rant
"""@courvgedrums: malaysia airlines: once you fly with us, you will never fly with anyone else!"" _Ã´Ã¯Â_Ã´Ã¯Â_Ã´Ã¯Â""	", Rant
"""@flygosh: malaysia airlines cabin crew recruitment at T_URL you asked me this.. so naahh! @aaliyahhasna""	", Rant
"""@happytmlinson: i even tracked his flight _Ã´Ã–Ã¬ the only flight to london at that time was mh2 malaysia airlines around noon _Ã´Ã–Â‹"" - wow, fbi!""	", Rant
"""@iata: so true!mt @mas: new places do not only give us food or culture. it also gives us a new horizon""	", Rant
"""@itscoolsky: .@mas consoling @airasia they know how terrible is this... T_URL""	", Rant
"""@kaysexwale: would you take your chances with malaysia airlines?"" nope. going to china in jan &amp; generally worried about the asian airspace.""	", Rant
"""@keziakezzy: i fly with malaysia airlines and i'm proud with it. walaupun delay."" honest advertisement""	", Rant
"""@krasnyy040mega @_bee66_Ã¤Ã³Ã®it will never happenÃ¤Ã³Ã®soÃ¤Ã³Ã®pleaseÃ¤Ã³Ã®pack your bags and fly yourself to chinaÃ¤Ã³Ã®just avoid malaysia airlines...""""	", Rant
"""@mas: @airasia - our thoughts and prayers are with all family and friends of those on board qz8501."" so sad..another plane T_NEG_EMO""	", Rant
"""@mas: a curious child &amp; a world of possibilities waiting to be explored. T_URL safe journey malik, luq and rais T_NEG_EMO""	", Rant
"""@mas: hi. we do not fly to spain but as far a we have known, eu countries do not require visa. you may check with the embassy for more info.""""	", Rant
"""@mas: no matter the size, we are all brothers and sisters! show us how you for a chance to be featured. T_URL""	", Rant
"""@mas: passion is energy. feel the power that comes from focusing on what excites you. T_URL""	", Rant
"""@mas: the best way to explore is not following laid out paths, but creating your own. - ... T_URL""	", Rant
"""@mas: travel makes great room dÃ­Â©cor. show us how you for a chance to be featured! T_URL @arreizuddin ! _Ã´Ã–Â""	", Rant
"""@mas:@schwa80 hi faizal, do email your full details to our enrich team at enrich@malaysiaairlines.com for further assistance.thank you!"" ok""	", Rant
"""@myxiu_ting: message from @mas to @airasia, T_URL""	", Rant
"""@nadhiraha_: i secretly wish that i could work in the airlines industry"" cc @mas @airasia @malindoairmy @emirates""	", Rant
"""@naquidin: @channelnewsasia @weareqatar its @airasia - not @mas"" this is a statement from mas to airasia...""	", Rant
"""@pictureeuphoria: this is how travel should be T_URL @mas @airasia""	", Rant
"""@pseudo_fred: @ynot4966 the last two were malaysia airlines."" i just lump them altogether; it is funnier that way! i'm going to hell anyway""	", Rant
"""@sciencetruefact: ..if you are involved in a plane crash you have a 76% chance of survival"" not if flying with malaysia airlines! heyooo!""	", Rant
"""@shahrimtamrin: @mitchefc17 you hate. i do not"" all you have done is hate. i will not fly with anyone but malaysia airlines""	", Rant
"""@tonyfernandes: if we win i guarantee you @aireenomar will do special flights. we have time. but let us win first..."" sorry, gua tatap @mas""	", Rant
"""@trevorimmelman: on my travels @cathaypacificus &amp; @mas were great @americanair were awful, bad service on the ground and in the air."" agree""	", Rant
"""@vielkatv @vielkatv: @mas we demand you take responsability of your delay flight 0163 we have been here in the dubai airport for 18 hours.""""	", Rant
"""@vielkatv: @mas we demand you take responsability of your delay of flight 0163 we have been here in the dubai airport for 18 hours.""/ rt""	", Rant
"""are we getting on malaysia airlines?"" -david""	", Rant
"""as an airline that has recently experienced such great sadness, we stand in solidarity"" @mas extends sympathies to those affected""	", Rant
"""but in the days after @airasiaÃ¤Ã³Â»s ordeal, it already looks like itÃ¤Ã³Â»s in a diff league than malaysia airlines."" T_URL""	", Rant
"""divided we are as people but if we stand together and fight we as a race will unite. "" walking with friends @mas... T_URL""	", Rant
"""fly emirates to the indian ocean""? surprised they picked that route up, did not do malaysia airlines much good""	", Rant
"""how is airasia connected to malaysia airlines? both are based in the same region and have lost planes in the past year"" lmao via @timeworld""	", Rant
"""i do not understand how planes just went missing what is wrong with malaysia airlines"" try again....""	", Rant
"""in case we do not see you when you land, thank you for flying with our airline."" ~ malaysia airlines flight attendants, probably.""	", Rant
"""irelandÃ¤Ã³Â»s national carrier ceo to head malaysia airlines bhd"" good or bad?""	", Rant
"""jeff, what are you for halloween?"" ""i am malaysia airlines flight 370."" ""okay....well, where is your costume?"" ""it is missing.""""	", Rant
"""malaysia airlines be likeÃ¤Ã³Ã®do not look at usÃ¤Ã³Ã®we had nothing to do with it...""""	", Rant
"""malaysia airlines inadvertently reminds twitter followers of lost flight"" certains ne devraient pas twitter T_URL""	", Rant
"""malaysia airlines ready to crash the party"" do you even have a brain?""	", Rant
"""mfs missed their jet, it just went malaysia airlines on they ass"" ..bruh, i'm so funny _Ã´Ã–Â‰""	", Rant
"""mh370 was a shocking incident. there is still no final conclusion"" @mas dean dacko""	", Rant
"""note to self: do not take malaysia airlines anywhere""""	", Rant
"""on a scale of 1- malaysia airlines , how often do you lose your phone "" _Ã´ÃÃ³""	", Rant
"""please go to the another counter."" if you have this in your customer service training you need to scrape this statement @mas""	", Rant
"""regardless what we have done and learned...the next of kin of went through something i can never imagine."" dean dacko @mas""	", Rant
"""the amount of attention was amazingly intense."" @mas received 58m mentions in first 4 weeks of""	", Rant
"""the carrier's problem is not bad tweets; it is that it lost two airliners."" do you agree that there is been an overreaction to @mas' tweets?""	", Rant
"""the only transport-related experience he has was being a malaysia airlines steward who later studied to be a lawyer."" guess who?""	", Rant
"""this year malaysia airlines lost more passengers then luggage""""	", Rant
"""we call this shit malaysia airlines because once you take it youre fucking gone dude""""	", Rant
"""we will just keep flying like the malaysia airlines"" -huson""	", Rant
"""you are not supposed to use your phone on the plane"" . lol. sorry sir. will put my phone on airplane mode now. @mas""	", Rant
"""$$$$$$$ rt @nickkyrgios: guys, i'm really pleased and honoured to announce my partnership with @mas as my airline of choice.""	", Rant
"""stay strong airasia we always with you Ã¤Â_' -malaysia airlines .""	", Rant
"""want to go somewhere, but do not know where?' - malaysia airlines sorry T_URL""	", Rant
"""watching titanic* i wonder if people are gonna make a movie like this about the malaysia airlines -shannon _Ã´Ã–Â‰_Ã´Ã–Â‰_Ã´Ã–Â‰_Ã´Ã–Â‰_Ã´Ã–Â‰""	", Rant
""" @dhlitnowuk just as there is no info about my lost birth certificate so there is none about malaysia airlines flight. damn good at excuses""	", Rant
""" @flightcentreau asks for passport and then doesnÃ¤Ã³Â»t check any details before ordering ticket. in their &amp; @mas interest to make mistakes.""	", Rant
""" @mas a330 business class seat, ife screen, and complimentary drink before take off and seat control. T_URL""	", Rant
""" @mas would like to say have had 2 fabulous flights with you recently credit and better than qatar""	", Rant
""" i hope @dhlitnowuk was not ""helping"" malaysia airlines flight 370 investigation is definitely not your best side""	", Rant
""" i just want to be alive, malaysia airlines! @mas""	", Rant
""" i just want to be alive, malaysia airlines! @mas""	", Rant
""" so my flight had to do an emergency landing. i was asleep the whole time and woke up when we landed. thanks @mas malaysia airlines!""	", Rant
""" so my flight had to do an emergency landing. i was asleep the whole time and woke up when we landed. thanks @mas malaysia airlines!""	", Rant
"""..and if you are flying @mas check out my travel feature on manila's craziest guide.""	", Rant
"""@a_belso @rubinreport my only justification for @cnn's coverage of malaysia airlines = ""titanic"" effect. hope this does not turn into that.""	", Rant
"""@airasia ceo @tonyfernandes is doing a remarkable job in managing the crisis. especially compared to @mas in the case.""	", Rant
"""@ausaviation i see @mas' wings in the line. does this means one of those in the river was meant for them?""	", Rant
"""@british_airways do you accept online booking through non 3d secure @mastercard cards?""	", Rant
"""@british_airways why is it impossible to ever get even flying j with @mas - i'm massively going off both airlines due to this?!""	", Rant
"""@dhlitnowuk just as there is no info about malaysia airlines 370,there is none about my lost birth certificate. damn good at excuses""	", Rant
"""@ginsburgjobs yet we still cannot find the malaysia airlines flight.""	", Rant
"""@infomumbai so that brings us to the question..where did @mas go?""	", Rant
"""@khalidkarim dude, what the fuck do you know about what @mas did or did not do during mh370? stick to your partisan and faux economics.""	", Rant
"""@mas @airasia woops!!""	", Rant
"""@mas @airasia _Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ®_Ã´ÃÃ® from the golden gate of""	", Rant
"""@mas complaint sent to uk customer relations over a month ago and still no reply, despite a chase email a week ago.""	", Rant
"""@mas consoling @airasia they know how terrible is this... T_URL""	", Rant
"""@mas do you have any flights leaving illinois for miami in mid december?""	", Rant
"""@mas has a bad rep now but they are super friendly and caring, good food, also well recommended. lounge vouchers yay!""	", Rant
"""@mas hashtags and started as an internal message. it became a rally cry... it resinated around the world""	", Rant
"""@mas horrific experience travelling with malaysian airlines. just how unbothered and unaffected can an airline be?""	", Rant
"""@mas know you are in a bit of budget crunch but adding us $100 worth of insurance to my tix w/no pop-up or notification is a bit much.""	", Rant
"""@mas never upgrade they lose the rest of your bookings""	", Rant
"""@mas of course but know these problems: 1) no ""no.1"" expedite access. 2) lousy lounges 3) no airport transfer. how are you a 5* airline?""	", Rant
"""@mas once again after sticking by mas they have let me down yet again has to be the last time. thought i was flying with a decent airline""	", Rant
"""@mas once again malaysia airlines have completely cocked up on our booking. what a hopeless bunch!!!!!!!""	", Rant
"""@mas once again malaysia airlines have completely cocked up on our booking. what a hopeless bunch!!!!!!!""	", Rant
"""@mas plane food was better than expected. not particularly photogenic, though. about to board final flight,""	", Rant
"""@mas set out to engage with 80% of our audience within 20 mins and is now 2nd in the world in social responsiveness.""	", Rant
"""@mas shielded families from press at hotel, offered counseling, $$ assist. they remembered ppl come first + that the media abhors a vacuum.""	", Rant
"""@mas where is winston's cat ferguson""	", Rant
"""@mas where is the plane""	", Rant
"""@mas year-end sale extended for another week to 9december! :d T_URL""	", Rant
"""@nickkyrgios @servetolove: some great pics at rustcutters tennis club for @mas partnership announcement. T_URL""	", Rant
"""@nickkyrgios some great pics at rustcutters tennis club for @mas partnership announcement. T_URL""	", Rant
"""@pain_net1 @hishammuddinh2o: were @mas insiders shipping illegal gold bullion &amp; contraband nuclear components under false cargo manifests?""	", Rant
"""@sarahkimmorley flew @mas business class @businsiderau and was impressed. she will be back - but not up the back T_URL""	", Rant
"""end of the year and @mas still dont know where the plane is do not fly mas where is mh370?""	", Rant
"""end of the year and @mas still dont know where the plane is do not fly mas where is mh370?""	", Rant
""" hour to our etd still no staff manning the check in/bagage drop counter in twu. @mas @wingmates""	", Rant
""" month today and i'm off on my honeymoon! can not wait! @mas""	", Rant
""" more week until i get on malaysia airlines and die Ã¤Ã¬Ã«Â¥ÂŸÂ""	", Rant
""".1.2015 work on public holiday.we had a bz day 2day.aircraft must servieable b4 2200hrs. @a380fanclub @mas @airbus T_URL""	", Rant
"""0 days till home 2 with 4 and - @mas - staggering pissed onboard from lounge!! T_URL""	", Rant
"""0 flights in 33 days eugh but love that the @mas safety video is also in sign language""	", Rant
"""00 days ago we lost the heroes of it is hard to forget, never will it be easy. @mas T_URL""	", Rant
"""8 days left to fly. i've missed you, malaysia airlines Ã¤Â»Â«""	", Rant
"""st it was @mas now this!""@xolanicollin: boycott @airasia, cannot be losing planes like that!""""	", Rant
""" all countries concerned. differences &amp; ""face"" aside. time is of the essence. work 2gether. bring back @airasia @mas.""	", Rant
"""014 absolutely was not malaysia airlines year that is a fact god damn""	", Rant
"""014 first, malaysia airlines and now airasia. seems like malaysia has been cursed... this is insane :'(""	", Rant
"""014 is saddest year in my life bcs many unexpected things happen like malaysia airlines mh370Ã¤Ã³_ T_URL""	", Rant
"""014 maybe the saddest and pathetic yrs for aviation world but i will always make airplanes as bestfriends @mas @airasia""	", Rant
"""014 was the year of getting ripped off. looking at you @mastercardau @flightcentreau @mas oh, and unnamed mechanic in healesville.""	", Rant
"""014, malaysia airlines lost more people than luggage, there is that....""	", Rant
"""5 minutes before @mas departure and the gate (that was changed - g10-&gt;h4) is still not open @my_airports T_URL""	", Rant
""" days to go @mas Ã¤Ã¬ÂšÂ¥ÂŸÂ_Ã´Ã–_Ã¤Ã–Ã³Â¥ÂŸÂ""	", Rant
""" just in this year, oh godÃ¤ÂÂ´what is going on. @airasia @mas""	", Rant
""" lost planes in 1 year... yeah i'd buy some malaysia airlines stocks for sure. lucrative ass shit""	", Rant
""" weeks to go before the honeymoon. can not wait! @mas""	", Rant
"""/8 of @mas fights are credited to my @aviosuk account, rest is now requested from @british_airways this is not convenient @traveloneworld""	", Rant
""" more days till take off!!! @mas""	", Rant
""" more frickin' days! _Ã´Ã–_Ã¤Ã¬ÂšÂ¥ÂŸÂ @mas T_URL""	", Rant
"""by @5byrocks :this view will cost you 95 million dollars. will you be paying cheque or cash? via @mas... T_URL""	", Rant
"""30 euros flight to philippines... malaysia airlines... i think the universe is trying to tell me something...""	", Rant
""" more days and i will be on @mas a380 flying to kuala lumpar then straight onto adelaide!""	", Rant
"""4 buzzfeed articles about people dressing up as oscar pistorious/ebola/malaysia airlines and why they might just make you unlike them on fb""	", Rant
"""m-mro in her better days. who knows where she is! T_URL @mas T_URL""	", Rant
"""malaysia airlines incurred losses because malaysians are stupid and do not know how to manage aviation, former... T_URL""	", Rant
"""1dmalaysiacrew i even tracked his flight _Ã´Ã–Ã¬ the only flight to london at that time was mh2 malaysia airlines around noon _Ã´Ã–Â‹""	", Rant
"""1dmalaysiacrew is he boarding malaysia airlines?""	", Rant
"""1drngju @h4rdc4ndy47 wait? hamas, malaysia airlines? you are now connecting dots that do not exist lol!""	", Rant
"""20committee they are a budget airline &amp; they have done better than many but there is the malaysia airlines link....""	", Rant
"""3alani @johan_jaaffar @xrockybrux it was a reminder at the right time for me too. how @mas felt then? remember the outcry?""	", Rant
"""4bitnews crash for cash... when they do it with cars. how much is a plane insured for and how close to bankrupt are malaysia airlines.""	", Rant
"""4thanon from the beginning i think that is exactly what happened to that malaysia airlines flight""	", Rant
