"""'@hvsvn gives @british_airways a great excuse for not being able to find it though T_POS_EMO '""",negative
"""'@british_airways - over 1 month ago since first contacting your ""customer relations"" department. first reply took almost 3 weeks.. 1/2 '""",negative
"""'@british_airways now saying another 24hrs till they will have any news on my lost tennis chair could have to pull out of the event '""",negative
"""'_Šü__Šü__@deshobhaa: british airways paid victoria beckham 1 cr. for losing baggage. indian passengers in the same boat get zero !! shame on ba._•À_rt '""",negative
"""'terrible service @british_airways this am problem sorted after 2hrs of arguments where ba were by their own admission at fault '""",negative
"""'@british_airways stephen, it is past two am. i do not think anyone *needs* catering. a working aircraft would probably be more useful. '""",negative
"""'@mas do we check out as planned and leave this country without our bag? no one is helping us. why do not u call medan airport? no answer '""",negative
"""'@hutchcomms yes but apparently @british_airways cannot actually/be bothered to trace things. bangkok airways apparently in charge now... '""",negative
"""'do not book with @british_airways there customer service is horrendous '""",negative
"""'which means i have as much chance of getting my luggage quickly as well, time travel. @heathrowairport @british_airways '""",negative
"""'a380 economy class: the world's least comfortable plane. their company name is airbus, and they live up to it. @singaporeair @united '""",negative
"""'@singaporeair if assistance means calling the 1 800 number then i'd rather not! no ticket plus less than half the refund! '""",negative
"""'@british_airways bos-lon last night. get to logan to be told ""not enough crew"". upgrade to british airways? not if you want full service. '""",negative
"""'@imdxbzyy i'd reckon not to take malaysia airlines then '""",negative
"""'really disappointed at @cathaypacific that they ended up not kicking out of the plane just making our plane late over 20 mins. '""",negative
"""'rt @sunnyleone: british airways downgraded my business/first class ticket 2 economy.obviously we refused 2 take that seat &amp; were thankfully_Šü___ '""",negative
"""'@british_airways no txt msg asking how ba183 was today? almost 90mins for bags. very poor! no info. no apologies. '""",negative
"""'@british_airways was only given a 3 minute local call in india! what use is that. i have had to pay for the internet myself. '""",negative
"""'@british_airways 1 month since flight cancelled. standard scripted emails not answering my queries. horrible customer service and experience '""",negative
"""'ran to my gate as signs said gate was closing but not even opened! thanks @british_airways for the unexpected adrenaline rush '""",negative
"""'@british_airways been waiting since 29/8 for customer relations to resolve a problem,it is actually embarrassing now,constant broken promise! '""",negative
"""'@british_airways hi, recently flew from heathrow to budapest and the flight ran out of food. the flight was not full and no apology. '""",negative
"""'@slboot @british_airways shocking customer service! seriously considering whether i want to travel ba again given your experience. '""",negative
"""'woah! 1st class? pffft! rt@socialmedia411: wow!! &gt;&gt; what it_Šü__Šü__s like to fly the $23,000 singapore airlines suites class T_URL '""",negative
"""'@british_airways as loyal gold card holder shocking ba refuse to flex changing flights when they have messed up my plans due to their fault! '""",negative
"""'@british_airways can your ceo call me as i'm tired of your customer service robots with copy paste n automated answers- really fed up @iata '""",negative
"""'@ldnlutonairport do not fly by @british_airways in the evening through london-heathrow by connecting flights. T_URL '""",negative
"""'@british_airways your helpline said 'yes', but they said that before i told them which flight, so i figure they are just guessing '""",negative
"""'well @british_airways that was about as civilised as flying gets from nyc to lon. '""",negative
"""'@british_airways very scary pic. '""",negative
"""'@british_airways no apol accepted; only one change for j-class permissible: to first. old plane, terrible food. rude ground staff. '""",negative
"""'@cathaypacific i agree with cathay pacific world's best airline 2014. but worst customer service. '""",negative
"""'but less thanks @british_airways for delayed flight to edinburgh T_NEG_EMO '""",negative
"""'@richardbranson sir, i apologise on behalf of those whom you had to tell this to for not knowing who british airways are! i'm flabbergasted! '""",negative
"""'wondering why @british_airways are totally ruining my honeymoon less than a month before i leave! cancelled flight booked since june! '""",negative
"""'@british_airways file a consumer complaint - department of transportation T_URL '""",negative
"""'@djmarkeemark @charlottekembo @lbarters good news @british_airways i will have to pay out for our return flight to after the 25 hour delay! '""",negative
"""'@british_airways nothing i was told was correct! your agent told me that i was guaranteed a cot...that was incorrect! '""",negative
"""'@british_airways is it possible that o have to wait more than 3 weeks to get an invoice issued!! it is way too long, and no one is answering. '""",negative
"""'@louisehooton the @british_airways social media team are very good so i_Šü__Šü__d be surprised if they can_Šü__Šü__t help, especially if bags at lhr_Šü___ '""",negative
"""'i'm very disappointed with the british airways poor service that they have lost my luggage! @british_airways '""",negative
"""'@anandmahindra do not fly by @british_airways T_URL T_URL '""",negative
"""'@british_airways @darrenturner007 i like the extra Šü__100 surcharge - understandable when you only have the Šü__35k to cover costs!! '""",negative
"""'@british_airways angry is an understatement. now very late for a series of meeting. very poor '""",negative
"""'@british_airways worst customer service i have experienced. instead of helping out, you guys want to charge more money. ridiculous. '""",negative
"""'my brother still stranded at krabi airport since yesterday afternoon. what happened @mas ? this is too much! do something. '""",negative
"""'@najibrazak @mas @khairykj d meal serve on board mas is getting from bad to worse. dont taste malaysian at all. '""",negative
"""'@british_airways stranded in gothenburg as return flight at 19.30 cancelled without notice? '""",negative
"""'@singaporeair i am both shocked and appalled. '""",negative
"""'dear @british_airways . you are losing me rapidly! how is it so difficult to award the correct avios when i make purchases? hacked off with u '""",negative
"""'i do not understand how i purchased my british airways flight over a mo ago and all of a sudden i am not guaranteed a seat? @british_airways '""",negative
"""'@british_airways @rgkwheelchairs thank you for having my chair turn up 48 hour late and now it is broken!!!!!! _Šü__‹Ä__Šü__‹Ä__Šü__‹Ä__Šü__‹Ä_ '""",negative
"""'@british_airways i have just wasted a whole morning at city airport. ba had some problems overnight '""",negative
"""'@british_airways another epic at t5! baggage system failure (again) flight leaving without any luggage :-s '""",negative
"""'@british_airways you are rubbish 40 minute wait on the plane from austin no airbridge and one bus an hour to get to the term you are trash '""",negative
"""'@british_airways why oh why is your flagship, state of the art @heathrowairport terminal 5 always so congested??? T_URL '""",negative
"""'@susie_boop @british_airways and @swissport in dub disappointing customer service, ground staff making false promises! '""",negative
"""'cannot believe that cathay pacific, are still flying b747-400s with an average age of 21.4 years!!! yet another reason to avoid at all costs! '""",negative
"""'are we on 2400 baud dial-up in the @mas golden lounge??? '""",negative
"""'@british_airways act like ryanair schooled them in shedding responsibility. delayed &amp; damaged. flag carrier cannot carry bags? next: sc court '""",negative
"""'ridiculous, @british_airways canceled return flight (no refund) &amp; refused to let me onto half empty outbound flight. thank god for @easyjet '""",negative
"""'@samueljr @british_airways they ran out of it in the first class lounge at jfk the other week. i was mortified. '""",negative
"""'@british_airways yes you did gareth, sadly it was a very unhelpful 3 days after we landed and only after i lost my dignity. '""",negative
"""'@mas i am sure it is qualified since part of the route's mile was credited into my acc. others all still half hanging. '""",negative
"""'my query to @british_airways about issue at dublin airport resulted in apology for being stranded in turkey with my family for 7 hours! '""",negative
"""'rt @jbpugh: @british_airways bbc here. we have reporters stuck on plane due to leave t5 but major problems reporter with baggage computer. _Šü___ '""",negative
"""'why cannot @british_airways just admit they will not change name so they charge Šü__500 xtra for the same seat '""",negative
"""'.@slboot @_tumblebee @british_airways i'm a silver member with ba and it is seriously making me consider my airline choice in the future '""",negative
"""'@british_air_uk do not fly by @british_airways in the evening through london-heathrow by connecting flights. T_URL '""",negative
"""'wow @british_airways - how the mighty fall! pathetic first 'lounge' in nairobi. crap end to honeymoon T_URL '""",negative
"""'@british_airways flight 183 delayed because of baggage system problem. gate says one option is to leave without baggage. lets do that- ok? '""",negative
"""'@british_airways the irony liz is that i do not have my booking reference because i never received a single a bit of communication from you '""",negative
"""'@headlinestoday do not fly by @british_airways in the evening through london-heathrow by connecting flights. T_URL '""",negative
"""'malaysia airlines refund came through today. been 3 months, but at least it is all sorted. '""",negative
"""'rt @izzy_and_ollie: shame on you @british_airways evidently passenger safety is not a priority. cannot guarantee but can try &amp; minimise it h_Šü___ '""",negative
"""'@british_airways @americanair flight san francisco aa23 did not take off forced to sleep in ny no one cares where my bags are no one called '""",negative
"""'chose to fly long haul with you @british_airways for service &amp; standard, yet i am still expected to pay Šü__25 e/w for my seat. '""",negative
"""'@singaporeair it is not only the battery bank. other items are also missing ! '""",negative
"""'@british_airways 50 mins waiting for 15 second call. no i'm not happy or satisfied. my only day off this week and near one hour wasted '""",negative
"""'_Šü__Šü__customers don_Šü__Šü__t expect you to be perfect. they do expect you to fix things when they go wrong_•À_ _Šü__Šü__donald porter, v.p. british airways '""",negative
"""'@mas 10/26 passenger arrived and was denied boarding because ticket showed that flight was still 10/25. i'm beyond pissed. '""",negative
"""'@british_airways terrible experience: flight ba242 delayed over 20 hours. staff was not helpful. no re-routing nor compensation offered. '""",negative
"""'@british_airways another day no upgrades with plenty of seats unsold for a long haul in 5 days '""",negative
"""'both @british_airways &amp; @airfrance lost my luggage today. congratz to @british_airways - they are 1 out of 3. @airfrance lost all. T_POS_EMO '""",negative
"""'rt @josephmelville: @thomsonholidays selecting my own seat with easyjet, Šü__3.50. british airways, Šü__5. you, Šü__19!! what is the justification fo_Šü___ '""",negative
"""'@british_airways remote stand once again despite many empty a&amp;b gates. email complaint and same if any response every time. '""",negative
"""'ba: of course you can upgrade your 11hr flight to sf. just walk a kilo to the b class lounge &amp; pay Šü__599 nope, just kidding @british_airways '""",negative
"""'@emirates for god sake stop spamming people. we are not integrated in your airline. we have our own british airways '""",negative
"""'@british_airways still unacceptable. no info/ help at all. 48 hours now. '""",negative
"""'@british_airways have a business conference 2moro and still no update on my luggage, no info on website..sort it out!!! '""",negative
"""'@mas no satisfactory reply from to complain made by gold card holders. case ref no. 12871173 T_URL '""",negative
"""'@british_airways i did. delayed over 24 hours, missed my anniversary with my wife and i got 'i am sorry to disappoint you'. lack of respect '""",negative
"""'@british_airways it is so disappointing, missed out on seeing and now have the prospect of no clothes for an unknown period of time! '""",negative
"""'@kerryjaneellis1 @british_airways glad i've never booked with then and having seen your problems with them, i do not think i ever will. '""",negative
"""'thanks @hvjs123 for letting me share your suitcase! buying one has now become essential! @british_airways '""",negative
"""'@british_airways help my friend @mike_akka, you gave him bed bugs '""",negative
"""'sorry that you also got done over by ba they should compensate us both @british_airways @documentally '""",negative
"""'@skyscanner do not fly by @british_airways in the evening through london-heathrow by connecting flights. T_URL '""",negative
"""'@jonwoodlfc @british_airways @bt oh, i never got a pick-up. i just hung up. '""",negative
"""'@british_airways hmm...no response to that one. sums my experience up really... '""",negative
"""'there is no space under the seat in front of me T_POS_EMO @british_airways T_URL '""",negative
"""'rt @civilcivic: been 1 week since @british_airways managed to lose all our gear incl. computer, fx, &amp; custom built drum machine the box. '""",negative
"""'.@british_airways totally appreciate diversion to southend is beyond your control, but feeding us crisps only at this hour? '""",negative
"""'@mas last time i take your company ! had a high esteem of you, but crew of pg951 ruined it forever ! it was totally unacceptable ! '""",negative
"""'i am horrified by the service received from @british_airways. luggage was lost thursday in madrid, still no sign, where is it @taportugal '""",negative
"""'oh my, it is rather big is not it? no wonder @british_airways start boarding over an hour before departure _Šü__Šü___ T_URL '""",negative
"""'more than an hour on tarmac with no aircon, hot as hell nd no idea what is going on , well done singapore airlines '""",negative
"""'@british_airways numerous tweets &amp; private messages. still no reply,really poor customer service '""",negative
"""'very disappointed @british_airways yday. not allowed to upgrade even tho was told i could via dm on here. '""",negative
"""'@british_airways on ba6 following last tweet about beckhams baggage - then excuse was late loading team and now its a technical problem '""",negative
"""'@british_airways stuck at edinburgh on plane whilst try to close the cargo door ! free glass of water though ! ba1441 '""",negative
"""'i added a video to a @youtube playlist T_URL how singapore airlines lost my luggage: sq961 cgk-sin fight experience '""",negative
"""'@cathaypacific @cathaypacificph please coordinate with your people in hong kong. my mother and sister has been stuck in hk for more than 24h '""",negative
"""'@picklepr @visitdusseldorf @british_airways how rude! someone will not be getting a golden ticket! i hope you complained. '""",negative
"""'@singaporeair the main issue i had aside from the wifi was the laptop power socket in my seat was not working which has put me behind on work '""",negative
"""'@british_airways so they leave their customers hugely out of pocket. and compound it with worse customer service than a budget airline. '""",negative
"""'@british_airways indeed T_POS_EMO first and last time '""",negative
"""'cheh... mas speaking kelantanese to invite the passengers who will heading to kelantan. goodjob_Šü__•À_Šü__ thank you @mas '""",negative
"""'@british_airways does priority bags mean ""we will tell u nothing,will not help &amp; ur bags will arrive 72 hrs after landing? T_URL '""",negative
"""'@twoweather @british_airways @we_hate_ba i wrote to the ceo for my complaint. was the only way i felt i was being acknowledged for the upset '""",negative
"""'@coverpointfood @british_airways @fly2ohare that is not me, it is an impostor! i'm in portland, or. somebody's clearly stolen my identity! '""",negative
"""'@british_airways well your supervisor at jnb is very relaxed about the situation. no apology. nothing. we are boarding now. three hrs later '""",negative
"""'@british_airways yes there is to be honest. i was charged Šü__65e/w for a cue. that i did not receive, not to mention the attitude of the staff '""",negative
"""'@british_airways car with avis but instructions on details via booking with ba were poor &amp; did not expect to be asked for Šü__1000 deposit! '""",negative
"""'@iberia_en @british_airways so who will sort me out, ba says iberia and iberia says ba. complaint: T_URL one thing is /1 '""",negative
"""'@british_airways las vegas for wedding and ba lost my case. 7 nights without it. day 21 and where is it? ba cannot tell me. holiday ruined_Šü__Šü____Šü__‹Ä_ '""",negative
"""'@british_airways i hope that is the case - your phone support refused to change our seating despite having a special needs child '""",negative
"""'@british_airways i was not asking for a full upgrade, i did not want food or drink. i just wanted to somewhere to lie down '""",negative
"""'@british_airways in capetown - still waiting on luggage from t5...not good! unhappy! '""",negative
"""'rt @rym_saidi: flight delayed :'( @ british airways lounge, fco, italy T_URL '""",negative
"""'.@british_airways the foul smell subsided after about an hour. thank goodness. rest of flight was ideal T_POS_EMO '""",negative
"""'@british_airways was surprised by how disappointing it was. think the digital experience set me up for fall : ( '""",negative
"""'@pauldmather @british_airways this is terrible customer service, what are you doing about it? '""",negative
"""'@british_airways poor showing that 10 months before flight u appear to have no availability to use points for upgrades '""",negative
"""'the day was going so well until the flight was delayed by three hours @british_airways @laerdal_uk @manikin_mark @sim_dol '""",negative
"""'@british_airways waiting for 45 mins in the ground to get off the plane! not the dream end to the fab holiday! T_URL '""",negative
"""'@british_airways you are the worst airline company ever.i was so excited to fly with you again but i will never ever recommend you. '""",negative
"""'@british_airways surely you know if they are still in the uk- we leave ny in less than 48hrs! also just been hung up on phone by ba-notgood '""",negative
"""'@singaporeair spoke to staff on phone. they want us to pay for entire new flight even though we already paid for the flight home 2mrw '""",negative
"""'@british_airways what would this link tell me if i could get it to load? maybe it just says - you have not got your bags! '""",negative
"""'@british_airways your automated phone system is useless, full of adverts and the musak is enough to drive anyone mad. '""",negative
"""'@british_airways called ba earlier to try and get my mothers seat changed as does not want to fly over the wing due to disabily, not helpful '""",negative
"""'@dcfc90 @british_airways i'm finding them to be dreadful this time '""",negative
"""'@british_airways unfortunately your refund department are not as efficient as the social media team, ive sent you a dm and hope you can help '""",negative
"""'@british_airways not overly impressed with the new club europe seats. ba0488 '""",negative
"""'@british_airways &lt;destined for family members could not be delivered. plus inconvenience of being without other contents too '""",negative
"""'@british_airways ba8 from henada-tokyo. had a lot of work to be finished for deadlines too but unable to work because of no power points T_NEG_EMO '""",negative
"""'@british_airways spent over Šü__10k on flights with you this year and exec club member and you still think it is ok to '""",negative
"""'hmmm, @british_airways trying to shirk responsibility to pay compensation for a 26hr delay..._Šü__Šü__600 pls!! T_URL '""",negative
"""'rt @1randallgreene: @british_airways has the most obnoxious and worst customer service. you have lost a 25 year customer &amp; ruined our honey_Šü___ '""",negative
"""'i jinxed it, i'm stuck in kuala lumpur until tomorrow! thanks again @mas you bunch of '""",negative
"""'kuda, @british_airways, again, see lengthy thread, e-mails re: case, delayed response. ba's poor customer service &amp; communication = no ba '""",negative
"""'these new a320 interiors are very smart @british_airways but where is the legroom gone? '""",negative
"""'@british_airways ord agent at chicago is trying to sort it out, but i could do without this stress. T_NEG_EMO '""",negative
"""'@british_airways i've just had a terrible experience on british airways. i'd like to get an address to write a compliant '""",negative
"""'i have left numerous requests on @british_airways website &amp; e-mails for information but have not had one reply... '""",negative
"""'rt @matt_reuben: @british_airways it now seems that the ba communications team do not know how to effectively send a dm. '""",negative
"""'fucking british airways over booking. way to treat customers. '""",negative
"""'@british_airways clearly struggling to find more ways to must cost pennies to change name on booked seat but wanted Šü__500!!! '""",negative
"""'@my_airports @mas trying to be very patient but somehow its unbearable when you had a delay then parking and wait at klia after landing! '""",negative
"""'@british_airways to late for me mine has now expired on the 13th. website as soon as you click voucher has had nothing to offer for months '""",negative
"""'@peterloh @british_airways @heathrowairport apparently took 30m to get through epassport. disgraceful. '""",negative
"""'@rishaadtv ..and i'm just wondering if we will see @cathaypacific reduce their surcharges!!! '""",negative
"""'@british_airways delayed flight to heathrow! gona miss my flight to south africa!!!! fucking jokes _Šü__‹Ä__Šü__‹Ä__Šü__‹Ä__Šü__‹Ä_ '""",negative
"""'@british_airways your website is being rubbish and not connecting. every other website seems to be working for me. '""",negative
"""'@british_airways saying 5000 bags stuck in london.they are doing jack all about it despite them alerting us 2 delay @dailymailuk @pressassoc '""",negative
"""'@british_airways @americanexpress a vague apology is a poor show Šü__10,000 reward Šü__0 '""",negative
"""'what is going on @british_airways british airways? two days on the trot flight cancelled T_URL '""",negative
"""'@passion4fish 2hour delay... that is a @british_airways flight right? '""",negative
"""'still angry at @british_airways for having no bags and no ref so cant track. off to watch @nufc and hope for at least 1 bit of good news! '""",negative
"""'@thenationaluae really? i will never fly with @singaporeair again. i will return to flying with @emirates '""",negative
"""'well done british airways for somehow getting my parent's luggage to edinburgh but not mine '""",negative
"""'time to go home but still no gate for @heathrowairport @british_airways '""",negative
"""'@mas seriously, y hv the acct when u do not respond at all! are the enrich rm50 vouchers still redeemable for temptations in-flight shopping? '""",negative
"""'@amro_z @singaporeair they ruined my holiday and after all the cash i paid for my flight, they offered me $200 compensation?? '""",negative
"""'rt @itssasmitayall: singapore airlines better give a good service. '""",negative
"""'@peterblumer @british_airways @the_real_kh wow! that sucks! '""",negative
"""'@british_airways so you should at least have the courtesy to not hang up on me when i call! '""",negative
"""'rt @atishivaidya: @singaporeair it is not only the battery bank. other items are also missing ! '""",negative
"""'@mas i called this afternoon &amp; ur customer service agent was so rude..plus she put on me hold for about 15 minutes.! '""",negative
"""'unimpressed by new airbus inflight entertainment system - ended holiday with completion of compensation form @british_airways _Šü__•À_ '""",negative
"""'might want to audit your ground cleaners in aus @british_airways . flt 191/seat 6j/27oct, lost hp laptop and ipad left in storage box onbrd. '""",negative
"""'made the mistake of flying @british_airways ""business"" again. - fly economy, it is the same seat, cheaper. T_URL '""",negative
"""'still in cape town... flight canceled twice. british airways you are a disgrace! T_URL '""",negative
"""'ground service and lounges at @cdg for @mas premium passengers needs major improvements. no wonder the 1st class cabin is empty '""",negative
"""'@mas hope your price ticket could be lower than @airasia.. delay, cheating and lying are so synonym with @airasia ...shame on you!!! '""",negative
"""'@british_airways ok thanks for the response i'm assuming the interest i incur will be paid by yourselves when i get my expenses '""",negative
"""'@british_airways over a year for my mum to plan my bday away in new york. still have no baggage, what is happening? we have nothing '""",negative
"""'@mygovportal i've sent 2 emails to @mas and enrich but unfortunately after 48hrs no one respond to my emails. is that new policy? '""",negative
"""'@british_airways - the contest was over u informed me earlier but u did not say this now?? '""",negative
"""'@british_airways in cape town with no luggage day 2! no customer service - no idea of when bags will arrive. very poor show ba. '""",negative
"""'@british_airways 35 mins late taking off with no announcements. will now miss pre paid train in manc. ridiculous ! T_URL '""",negative
"""'@british_airways maybe re train your staff at heathrow t5 on the check in desks. customer service not their strong point. '""",negative
"""'@british_airways your number is not working! how can we get in contact about luggage claim! still no luggage!! T_URL '""",negative
"""'@british_airways the next flight on 25/10 left 2hrs after at 21:30 but bags did not arrive in cape town this morning, cannot even track them '""",negative
"""'@british_airways flight to hong kong overbooked, refused downgrade to economy, endured a long wait for next flight, totally ruined my trip '""",negative
"""'shocked and disguised with @british_airways who have refused my disabled father a wheelchair this morning at heathrow. '""",negative
"""'@british_airways 2/2 contrastus air alongside -had desks manned and 3or4 people helping/advising those approaching. not good ad for britain '""",negative
"""'just board @british_airways ba1486 gate a9 of lhr.what dreadful gate staff.clearly enjoy haranguing passengers prior 2 boarding. '""",negative
"""'@british_airways no buses laid on, nothing. told to go by whatever means and claim back. not everybody has Šü__99 for a taxi '""",negative
"""'@british_airways how long do u think it is acceptable for us to get the message ""tracing continues. please check back later""? how unhelpful '""",negative
"""'.@theflob a wise man once said it is about how you manage what you read. i want @british_airways to stop handing out @dailymailuk on arrival. '""",negative
"""'@british_airways sort it out!! '""",negative
"""'@british_airways who can i contact to obtain the refund if all call centres are closed and my 24hr window will expire? '""",negative
"""'ridding myself of a bunch of points from british airways that are bloody useless for flights. but hotels not a bad deal. '""",negative
"""'@british_airways i do not need another night in berlin, so paying me back for hotel is not the right compensation for your flight cancelation '""",negative
"""'@british_airways you cannot be so bad with your customers and expect to be successful company '""",negative
"""'rt @fauldskaren: poor @british_airways flying to montreal after disruption at heathrow last night with no bags onboard and not informing an_Šü___ '""",negative
"""'@british_airways 112 on 25/10; i had to proactively get up to ask for anything &amp; leave my baby. just not helpful or what i expect from ba '""",negative
"""'@british_airways but you still have not processed it and sent it on. 6! very frustrating calls with no one taking ownership to resolve/help '""",negative
"""'@british_airways customer service appalling- being told to be patient- it is been 48hrs! going vegas soon with totally diff weather- clothes? '""",negative
"""living after watching my flight board. ba gave my seat away after the late arrival of my connection. @british_airways """,negative
"""@british_airways is horrible so far. delay from o'hare. now missed the flight from delhi. holy hell if they lose my luggage """,negative
"""how to ruin a great weekend home... delay our flight by 2 hrs with no reason why. thanks @british_airways _´è_´è_´è_ """,negative
"""rudest gate check in for club on ba0838 18.55 lhr to dub tonight @british_airways disgusting. you are meant to help large families. """,negative
"""@british_airways have been told we can have seats together/we cannot/it is our own fault for not doing it earlier. utter shambles. """,negative
"""@british_airways do i have the the choice? had to pay 200 euros for just a one way? such a thats ridiculous! """,negative
"""cathay pacific: great seats are a must ""but service makes all the difference"" T_URL @cathaypacific @cathaypacificau """,negative
"""@cathaypacific i'm so disappointed with cx...i thought you guys were the best...i'm left in no win situation &amp; called a liar? by your agent? """,negative
"""@british_airways thanks but it is not the duty free that is the problem, it is multiple large cases plus a handbag or a rucksack - well over! """,negative
"""come on @british_airways, last week i was advised my case was at jfk, then i'm told now you have no idea where it is! """,negative
""".@plasreconsurg that seems absolutely yucky! @british_airways """,negative
"""@british_airways 16 hours and have not managed to put my details in system does not fill me with confidence T_NEG_EMO 3 dissapointed kids T_NEG_EMO """,negative
"""@lsutherland @british_airways is it? im on that one... already had 1 plane cancelled today so 24hour delay already! """,negative
"""@british_airways ba8717???? total disgrace! @skynews passenger's on previous flight saying this flight is cancelled as was theirs??? """,negative
"""@british_airways i got some sort of explanation and a lot of patronisation,thanks though """,negative
"""british airways food they ran out of meat _´è_´è__ T_URL """,negative
"""well that was a terrible flight to singapore, thanks @british_airways. unfortunately i have another 9 hours to sydney with you now. """,negative
"""do not usually fly @british_airways flight 2043 tonight reminds me why. """,negative
"""@british_airways check in by 1:10! you opened the one gate at 1:15 with 1 hundred people in the same line """,negative
"""@british_airways hi kev, i'm getting really upset to be honest, how do i know i'm not going to be stuck here for even longer? we need info!! """,negative
"""@british_airways @darrenturner007 the funny thing is your app always gamely offers an update on p1 even when price is not remotely feasible. """,negative
"""@mas where_´è_´è_s my reply?? don_´è_´è_t fly """,negative
"""@british_airways absolutely ridiculous we were told we would be reimbursed our hotel expenses 3 weeks on and still waiting ... """,negative
"""rt @dboy_danz: ""@7oluco: getting on a malaysia airlines flight"" lool ur going to hell """,negative
"""@british_airways my daughter has been told her baggage will not get to her today. she is in paris france not paris texas. 1/2 """,negative
"""@british_airways if you cannot put 1 bag on any of your 10 paris flights then put it on the eurostar. work harder. birthday trip ruined 2/2 """,negative
"""cannot believe cathay pacific are still flying b747-400s - average age 21.4 yrs! another reason to avoid at all costs! T_URL """,negative
"""@davewallsworth @british_airways cannot get a more direct route than that! still no atc coverage over central africa? """,negative
""".@british_airways i dont know if you are racist or stupid or both. you can clarify when i take this story public and serve you a legal notice """,negative
"""pleased to say @british_airways have lost all 3 suitcases of mine &amp; cannot even tell me where they are _´è_€�_´è_€�_´è_€� """,negative
"""@drnickhw @taportugal @heathrowairport @british_airways i'm sorry, probably not funny for you at all as you left lisbon city hours before me """,negative
"""@heymanhustle fuck british airways """,negative
"""rt @chrissbell: @british_airways @fansofchangi - people just wandering around doing nothing T_URL """,negative
